Time (s),Desal - Coolant mass flow rate (kg/h),Desal - Hot feedwater inlet temperature (°C),Desal - Hot feedwater outlet temperature (°C),Desal - Cold feedwater inlet temperature (°C),Desal - Cold feedwater outlet temperature (°C),Desal - Feed membrane temperature (°C),Desal - Membrane gap temperature (°C),Desal - Gap film boundary temperature (°C),Desal - Film wall temperature (°C),Desal - Coolant wall temperature (°C),Desal - Hot feedwater inlet salinity (wt%),Desal - Hot feedwater outlet salinity (wt%),Desal - Cold feedwater inlet salinity (wt%),Desal - Mass flux (kg/m²h),Desal - Distilled water production rate (kg/h),Desal - Total heat flux (W/m²),Desal - Total heat transfer rate (W),Desal - Vapor heat flux (W/m²),Desal - Vapor heat transfer rate (W),Desal - Gain-output ratio (GOR),Desal - Thermal efficiency,Desal - Hot feedwater outlet mass flow rate (kg/h),Desal - Total water produced (kg),FeedTank - Feedwater inlet mass flow rate (kg/h),FeedTank - Brackish water inlet flow rate (kg/h),FeedTank - Feedwater outlet mass flow rate (kg/h),FeedTank - Feedwater inlet salinity (wt%),FeedTank - Feedwater inlet temperature (°C),FeedTank - Water salinity (wt%),FeedTank - Water temperature (°C),ColdHex - Heat transfer rate (W),ColdHex - Effectiveness,ColdHex - Hot side inlet mass flow rate (kg/h),ColdHex - Hot side inlet temperature (°C),ColdHex - Hot side outlet temperature (°C),ColdHex - Cold side outlet temperature (°C),ColdHex - Hot side salinity (wt%),HotHex - Heat transfer rate (W),HotHex - Effectiveness,HotHex - Cold side inlet mass flow rate (kg/h),HotHex - Hot side inlet temperature (°C),HotHex - Hot side outlet temperature (°C),HotHex - Cold side inlet temperature (°C),HotHex - Cold side outlet temperature (°C),HotHex - Cold side salinity (wt%),SolarField - Solar field inlet temperature (°C),SolarField - Solar field outlet temperature (°C),SolarField - Efficiency,SolarField - Heat transfer rate (W),SolarField - Recovered thermal energy (kWh),SolarField - Solar irradiance (W/m²),CircuitToSolar - Mass flow rate (kg/s),CircuitToSolar - Inlet temperature (°C),CircuitToSolar - Heat loss (W),CircuitToSolar - Outlet temperature (°C),CircuitToSolar - Surface temperature (°C),CircuitFromSolar - Mass flow rate (kg/s),CircuitFromSolar - Inlet temperature (°C),CircuitFromSolar - Heat loss (W),CircuitFromSolar - Outlet temperature (°C),CircuitFromSolar - Surface temperature (°C),Central Reservoir - Temperature (°C),HCPV - Mass flow rate (kg/s),HCPV - Heat transfer rate lost in the backplate (kW),HCPV - Heat transfer rate recovered from the solar cells (kW),HCPV - Inlet temperature (°C),HCPV - Outlet temperature (°C),HCPV - Electrical power (kW),HCPV - Global panel electrical efficiency (%),HCPV - Electrical energy generated (kWh),HCPV - Recovered thermal energy (kWh),HCPV - Lost thermal energy (kWh),ETC - Mass flow rate (kg/s),ETC - ETC inlet temperature (°C),ETC - ETC outlet temperature (°C),ETC - Efficiency,ETC - Heat transfer rate (W),ETC - Recovered thermal energy (kWh),ETC - Solar irradiance (W/m²),PVT - Mass flow rate (kg/s),PVT - PVT inlet temperature (°C),PVT - PVT outlet temperature (°C),PVT - Thermal Efficiency,PVT - Heat transfer rate (W),PVT - Electrical Efficiency,PVT - Electrical power output (W),PVT - Electrical energy generated (kWh),PVT - Recovered thermal energy (kWh),PVT - Solar irradiance (W/m²),Motor - Nominal Mass flow rate (kg/s),Motor - Outlet mass flow rate (kg/s),Motor - Recirculation mass flow rate (kg/s),Motor - Radiator in mass flow rate (kg/s),Motor - Radiator bypass mass flow rate (kg/s),Motor - Outlet temperature motor (°C),Motor - Oulet temperature recirculation (°C),Motor - Entry temperature radiator (°C),Motor - Oulet temperature radiator (°C),Motor - Bypass temperature radiator (°C),Motor - Mixture temperature radiator (°C),Motor - Mixture temperature engine (°C),Motor - Fuel consumption (L/h),Motor - Fuel consumption (g/kWh),Motor - Heat coolant (kW),Motor - Heat exhaust (kW),Motor - Heat rejection (kW),Motor - Heat transfer rate (kW),Motor - Recovered thermal energy (kWh),Motor - System efficiency,Motor - Engine efficiency,Motor - Coolant efficiency,Motor - Energy input (kW),Motor - Electrical energy generated/demanded (kWh),Motor - Fuel consumed (L),Mix Valve - Mass flow rate in from central reservoir(kg/s),Mix Valve - Temperature in from central reservoir(kg/s),Mix Valve - Mass flow rate in from motor(kg/s),Mix Valve - Temperature in from motor(kg/s),Mix Valve - Out Mass flow rate (kg/s),Mix Valve - Out Temperature (°C),Electrolyzer - Cell voltage (V),Electrolyzer - Stack voltage (V),Electrolyzer - Electrical current (A),Electrolyzer - Heat transfer rate generated (W),Electrolyzer - Heat generated (kWh),Electrolyzer - Power demand (W),Electrolyzer - Electricity demand (kWh),Electrolyzer - Hydrogen flow rate (Nm³/h),Electrolyzer - Hydrogen produced (Nm³),Electrolyzer - Water consumption rate (kg/h),Electrolyzer - Water consumed (kg),Electrolyzer - Conversion efficiency (%),RO Module - Volume flux of water (L/m²h),RO Module - Mass flux of salt (kg/m²h),RO Module - Pressure loss in the brine channel (bar),RO Module - Brine outlet salinity (wt%),RO Module - Permeate salinity (wt%),RO Module - Brine outflow rate (kg/h),RO Module - Mass of water treated (kg),RO Pump - Outlet pressure (bar),RO Pump - Electricity consumption (kWh),RO Feedtank - Mass outflow rate (kg/h),RO Feedtank - Salinity (wt%),RO Feedtank - Temperature (°C),Overall - Net water production (L),Overall - Salinity of the treated water (wt%),Overall - Net electricity generation (kWh),Overall - Net heat recovered (kWh)
7938.0000000000,600.0000000000,77.6618522613,37.2789364774,30.0578542861,70.4398378491,56.7355863221,55.2732840358,53.7037392089,51.5209409876,51.0346639227,1.6945093859,1.7910241254,1.6945093859,2.4948156273,32.3328105296,2127.4621590357,27571.9095811024,1610.9097236971,20877.3900191143,4.2230144932,75.7197826930,567.6671894704,65.2500617824,567.6671894704,32.3328105296,600.0000000000,1.7910241254,37.2789364774,1.6945093859,36.6117217669,4472.1702469366,99.1249739766,600.0000000000,36.6117217669,30.0578542861,31.9240496948,1.6945093859,4943.7173499177,99.7224210322,600.0000000000,77.6819548550,77.2426479456,70.4398378491,77.6618522613,1.6945093859,75.7147161729,78.5927977233,33.0618630252,3662.4624699928,6.4471236087,923.1337193543,0.3400000000,75.8825498606,213.4981816629,75.7147161729,29.1501685532,0.3400000000,78.5927977233,134.1828422026,78.4873895609,29.3497989270,75.8825498606,0.3400000000,18.0786273084,-8.6708836338,75.8825498606,69.0598889115,3.9452009491,23.7428040935,7.5278533023,-17.3375007725,34.9755134574,0.2266000000,75.8825498606,78.5369881733,54.6802540796,2251.2825100390,4.1981044423,923.1337193543,0.2266000000,75.8825498606,77.4896245176,39.2628494347,1362.8067446908,13.7646296149,477.7679243211,0.9211630945,2.4479159943,923.1337193543,4.5277622324,2.4953817694,2.0323804630,0.0756874075,2.4196943620,78.0425018896,78.0425018896,77.2426479456,56.8513712571,77.2426479456,76.6241602710,77.2608124730,5.9501059259,240.9792900000,13.2484028793,16.6377323034,1.2428185576,7.4712517461,23.6740696673,34.9206243619,45.6478749828,23.1321250172,57.2727445900,44.1000000000,13.1199835667,0.5000000000,75.8825498606,2.4953817694,78.0425018896,2.9953817694,77.6819548550,2.3111736997,27.7340843959,79.7388659081,1011.6519547269,1.8567128836,2211.4844367248,4.2245081984,0.4001134560,0.7895991989,3.3498629383,6.6107476581,66.3493218975,21.8756019953,0.0015643403,0.0053709293,1.7271404023,0.0071729725,442.5138629465,394.2321306740,51.2109044529,2.2050000000,616.7999998800,1.2391108486,25.0000000000,454.2615217501,0.0062441919,2.0636081984,21.2864258237
8064.0000000000,600.0000000000,77.6644772704,37.2797334367,30.0578059821,70.4415229108,56.7372239437,55.2744179914,53.7043316515,51.5217812508,51.0355589632,1.7075546317,1.8047999226,1.7075546317,2.4945129607,32.3288879712,2127.2225082928,27568.8037074749,1610.4917433227,20871.9729934628,4.2220111003,75.7086640934,567.6711120288,66.3816412040,567.6711120288,32.3288879712,600.0000000000,1.8047999226,37.2797334367,1.7075546317,36.6124996746,4472.0033135641,99.1258074108,600.0000000000,36.6124996746,30.0578059821,31.9239778692,1.7075546317,4943.6092179254,99.7226625347,600.0000000000,77.6845649396,77.2451795209,70.4415229108,77.6644772704,1.7075546317,75.7409784739,78.6341118565,33.1534868751,3681.6486147373,6.5756505446,925.4050784589,0.3400000000,75.9088987190,213.6097970250,75.7409784739,29.1520905843,0.3400000000,78.6341118565,134.2872754963,78.5286227376,29.3527941046,75.9088987190,0.3400000000,18.0972535334,-8.6657583476,75.9088987190,69.0903272752,3.9543041930,23.7391788087,7.6660969981,-17.6408905452,35.6085960157,0.2266000000,75.9088987190,78.5716073573,54.7164214855,2258.3145025735,4.2770242105,925.4050784589,0.2266000000,75.9088987190,77.5226066171,39.3284468884,1368.4423923890,13.7622100377,478.8592766460,0.9379043538,2.4957143142,925.4050784589,4.5277614516,2.4947794232,2.0329820284,0.0764586030,2.4183208202,78.0404413357,78.0404413357,77.2451795209,56.9034425110,77.2451795209,76.6217573541,77.2587518313,5.9501059259,240.9792900000,13.2484028793,16.6377323034,1.2428185576,7.4265650803,23.9347706908,34.9206243619,45.6478749828,23.1321250172,57.2727445900,44.8000000000,13.3282372741,0.5000000000,75.9088987190,2.4947794232,78.0404413357,2.9947794232,77.6845649396,2.3124684856,27.7496218268,79.8779078389,1014.6570858330,1.8921740649,2216.5817348438,4.3020006759,0.4008111402,0.8036155616,3.3557041477,6.7280966078,66.3107302503,21.8522767935,0.0015686377,0.0053730111,1.7313300220,0.0072003533,442.6950653719,400.2719964410,51.2122414933,2.2400000000,616.7999998800,1.2426252552,25.0000000000,461.3371918724,0.0062664486,2.1068006759,21.5344432798
8190.0000000000,600.0000000000,77.6670306794,37.2805254037,30.0577576531,70.4431410915,56.7388240838,55.2755134778,53.7048845831,51.5225862069,51.0364196620,1.7206298345,1.8186069235,1.7206298345,2.4942038233,32.3248815503,2126.9786338702,27565.6430949573,1610.0692013873,20866.4968499792,4.2210000045,75.6974788439,567.6751184497,67.5130818608,567.6751184497,32.3248815503,600.0000000000,1.8186069235,37.2805254037,1.7206298345,36.6132847444,4471.8396659079,99.1266419745,600.0000000000,36.6132847444,30.0577576531,31.9239074574,1.7206298345,4943.4960501473,99.7229052073,600.0000000000,77.6871033215,77.2476436342,70.4431410915,77.6670306794,1.7206298345,75.7663386822,78.6738975193,33.2408050798,3700.0368013733,6.7048349206,927.5840322580,0.3400000000,75.9343425114,213.7175790307,75.7663386822,29.1539464733,0.3400000000,78.6738975193,134.3878459174,78.5683304386,29.3556781878,75.9343425114,0.3400000000,18.1151745446,-8.6608904261,75.9343425114,69.1196559532,3.9630333913,23.7356955363,7.8046527086,-17.9441054716,36.2423180529,0.2266000000,75.9343425114,78.6049809417,54.7508720162,2265.0571446970,4.3561849947,927.5840322580,0.2266000000,75.9343425114,77.5544101112,39.3909880654,1373.8457780680,13.7598790587,479.9054981840,0.9546830142,2.5437057851,927.5840322580,4.5277606344,2.4942031797,2.0335574547,0.0772091925,2.4169939872,78.0384702078,78.0384702078,77.2476436342,56.9544482558,77.2476436342,76.6194585525,77.2567806115,5.9501059259,240.9792900000,13.2484028793,16.6377323034,1.2428185576,7.3834411545,24.1939352592,34.9206243619,45.6478749828,23.1321250172,57.2727445900,45.5000000000,13.5364909815,0.5000000000,75.9343425114,2.4942031797,78.0384702078,2.9942031797,77.6871033215,2.3137088294,27.7645059526,80.0111281844,1017.5402262477,1.9277382742,2221.4694447496,4.3796678614,0.4014796129,0.8176558276,3.3613007898,6.8456456836,66.2727980428,21.8290081953,0.0015729247,0.0053750882,1.7355077217,0.0072277260,442.8758363214,406.3054277899,51.2135757522,2.2750000000,616.7999998800,1.2461323506,25.0000000000,468.4060654167,0.0062887258,2.1501678614,21.7822937621
8316.0000000000,600.0000000000,77.6695109105,37.2813122131,30.0577092879,70.4446909703,56.7403858911,55.2765696576,53.7053971819,51.5233551022,51.0372452812,1.7337348625,1.8324449776,1.7337348625,2.4938881078,32.3207898773,2126.7304668837,27562.4268508131,1609.6420342788,20860.9607642526,4.2199811200,75.6862263151,567.6792101227,68.6443807932,567.6792101227,32.3207898773,600.0000000000,1.8324449776,37.2813122131,1.7337348625,36.6140756412,4471.6784070149,99.1274776545,600.0000000000,36.6140756412,30.0577092879,31.9238380733,1.7337348625,4943.3777476749,99.7231490313,600.0000000000,77.6895684239,77.2500386506,70.4446909703,77.6695109105,1.7337348625,75.7907972770,78.7121551809,33.3238735283,3717.6269827102,6.8346488073,929.6705807517,0.3400000000,75.9588817188,213.8215296585,75.7907972770,29.1557362680,0.3400000000,78.7121551809,134.4845545637,78.6065131324,29.3584512428,75.9588817188,0.3400000000,18.1323902226,-8.6562800933,75.9588817188,69.1478752635,3.9713888872,23.7323542900,7.9435073484,-18.2471545639,36.8766548848,0.2266000000,75.9588817188,78.6371094217,54.7836280565,2271.5104380704,4.4355766676,929.6705807517,0.2266000000,75.9588817188,77.5850354254,39.4505115141,1379.0168461305,13.7576366557,480.9066342369,0.9714974970,2.5918822769,929.6705807517,4.5277597862,2.4936525544,2.0341072318,0.0779386900,2.4157138644,78.0365868371,78.0365868371,77.2500386506,57.0043139939,77.2500386506,76.6172619413,77.2548971453,5.9501059259,240.9792900000,13.2484028793,16.6377323034,1.2428185576,7.3418759085,24.4516179941,34.9206243619,45.6478749828,23.1321250172,57.2727445900,46.2000000000,13.7447446889,0.5000000000,75.9588817188,2.4936525544,78.0365868371,2.9936525544,77.6895684239,2.3148949352,27.7787392229,80.1385456280,1020.3012891033,1.9634012403,2226.1477607020,4.4575024227,0.4021189678,0.8317189764,3.3666536496,6.9633863396,66.2355229276,21.8057960269,0.0015772013,0.0053771606,1.7396735529,0.0072550907,443.0561770857,412.3324403301,51.2149072376,2.3100000000,616.7999998800,1.2496321561,25.0000000000,475.4681636493,0.0063110221,2.1937024227,22.0299724223
8442.0000000000,600.0000000000,77.6719163554,37.2820936975,30.0576608771,70.4461710994,56.7419084982,55.2775856783,53.7058686114,51.5240871696,51.0380350697,1.7468695836,1.8463139339,1.7468695836,2.4935657048,32.3166115348,2126.4779370155,27559.1540637214,1609.2101770863,20855.3638950384,4.2189543592,75.6749058655,567.6833884652,69.7755349924,567.6833884652,32.3166115348,600.0000000000,1.8463139339,37.2820936975,1.7468695836,36.6148711876,4471.5187469991,99.1283144377,600.0000000000,36.6148711876,30.0576608771,31.9237693772,1.7468695836,4943.2542093349,99.7233939883,600.0000000000,77.6919586393,77.2523629059,70.4461710994,77.6719163554,1.7468695836,75.8143543196,78.7488849257,33.4027454602,3734.4191553626,6.9650642743,931.6647239399,0.3400000000,75.9825164026,213.9216491120,75.8143543196,29.1574599854,0.3400000000,78.7488849257,134.5774015646,78.6431709033,29.3611133067,75.9825164026,0.3400000000,18.1489003323,-8.6519274452,75.9825164026,69.1749852042,3.9793710117,23.7291550956,8.0826478437,-18.5500468398,37.5115818209,0.2266000000,75.9825164026,78.6679928818,54.8147109620,2277.6743920090,4.5151891021,931.6647239399,0.2266000000,75.9825164026,77.6144825776,39.5070539287,1383.9555513063,13.7554828311,481.8627291059,0.9883462249,2.6402356575,931.6647239399,4.5277589126,2.4931270724,2.0346318402,0.0786465991,2.4144804733,78.0347895876,78.0347895876,77.2523629059,57.0529672574,77.2523629059,76.6151656329,77.2530997975,5.9501059259,240.9792900000,13.2484028793,16.6377323034,1.2428185576,7.3018660105,24.7078733889,34.9206243619,45.6478749828,23.1321250172,57.2727445900,46.9000000000,13.9529983963,0.5000000000,75.9825164026,2.4931270724,78.0347895876,2.9931270724,77.6919586393,2.3160269981,27.7923239769,80.2601780348,1022.9401932695,1.9991586892,2230.6168703882,4.5354970343,0.4027292946,0.8458039903,3.3717634777,7.0813100568,66.1989024828,21.7826401147,0.0015814676,0.0053792283,1.7438275665,0.0072824473,443.2360889546,418.3530496230,51.2162359577,2.3450000000,616.7999998800,1.2531246928,25.0000000000,482.5235077121,0.0063333360,2.2373970343,22.2774742722
8568.0000000000,600.0000000000,77.6742453878,37.2828696887,30.0576124123,70.4475800149,56.7433910287,55.2785606781,53.7062980263,51.5247816342,51.0387882689,1.7600338653,1.8602136404,1.7600338653,2.4932365038,32.3123450891,2126.2209731012,27555.8238113922,1608.7735641517,20849.7053914054,4.2179196336,75.6635168453,567.6876549109,70.9065413998,567.6876549109,32.3123450891,600.0000000000,1.8602136404,37.2828696887,1.7600338653,36.6156703429,4471.3599889827,99.1291523109,600.0000000000,36.6156703429,30.0576124123,31.9237010692,1.7600338653,4943.1253325517,99.7236400602,600.0000000000,77.6942723423,77.2546147189,70.4475800149,77.6742453878,1.7600338653,75.8370095450,78.7840865382,33.4774714626,3750.4133500881,7.0960533918,933.5664618227,0.3400000000,76.0052462971,214.0179362106,75.8370095450,29.1591176178,0.3400000000,78.7840865382,134.6663862938,78.6783035361,29.3636643938,76.0052462971,0.3400000000,18.1647045509,-8.6478324772,76.0052462971,69.2009855240,3.9869800833,23.7260979881,8.2220611322,-18.8527913182,38.1470741612,0.2266000000,76.0052462971,78.6976310857,54.8441410455,2283.5490215555,4.5950121715,933.5664618227,0.2266000000,76.0052462971,77.6427512684,39.5606501531,1388.6618567750,13.7534176061,482.7738259115,1.0052276224,2.6887577936,933.5664618227,4.5277580189,2.4926262675,2.0351317514,0.0793324171,2.4132938505,78.0330768529,78.0330768529,77.2546147189,57.1003377352,77.2546147189,76.6131677727,77.2513869623,5.9501059259,240.9792900000,13.2484028793,16.6377323034,1.2428185576,7.2634087079,24.9627558306,34.9206243619,45.6478749828,23.1321250172,57.2727445900,47.6000000000,14.1612521037,0.5000000000,76.0052462971,2.4926262675,78.0330768529,2.9926262675,77.6942723423,2.3171052037,27.8052624440,80.3760424523,1025.4568630223,2.0350063438,2234.8769545978,4.6136443773,0.4033106787,0.8599098548,3.3766309901,7.1994083417,66.1629342229,21.7595402850,0.0015857236,0.0053812913,1.7479698134,0.0073097958,443.4155732172,424.3672711822,51.2175619204,2.3800000000,616.7999998800,1.2566099821,25.0000000000,489.5721186228,0.0063556664,2.2812443773,22.5247942131
8694.0000000000,600.0000000000,77.6764963737,37.2836400187,30.0575638862,70.4489162465,56.7448326024,55.2794937918,53.7066845780,51.5254377179,51.0395041171,1.7732275746,1.8741439448,1.7732275746,2.4929003935,32.3079891001,2125.9595036427,27552.4351672093,1608.3321295503,20843.9843989718,4.2168768544,75.6520586020,567.6920108999,72.0373969064,567.6920108999,32.3079891001,600.0000000000,1.8741439448,37.2836400187,1.7732275746,36.6164721855,4471.2015169382,99.1299912610,600.0000000000,36.6164721855,30.0575638862,31.9236328843,1.7732275746,4942.9910141001,99.7238872290,600.0000000000,77.6965078998,77.2567924018,70.4489162465,77.6764963737,1.7732275746,75.8587624352,78.8177595689,33.5480994744,3765.6096235824,7.2275882314,935.3757944001,0.3400000000,76.0270708824,214.1103887004,75.8587624352,29.1607091387,0.3400000000,78.8177595689,134.7515075378,78.7119105823,29.3661044998,76.0270708824,0.3400000000,18.1798024895,-8.6439951062,76.0270708824,69.2258757787,3.9942164075,23.7231830089,8.3617341625,-19.1553970169,38.7831071923,0.2266000000,76.0270708824,78.7260235480,54.8719375788,2289.1343462546,4.6750357499,935.3757944001,0.2266000000,76.0270708824,77.6698409521,39.6113331924,1393.1357326801,13.7514410167,483.6399664483,1.0221401151,2.7374405507,935.3757944001,4.5277571106,2.4921496817,2.0356074289,0.0799956378,2.4121540439,78.0314470549,78.0314470549,77.2567924018,57.1463573781,77.2567924018,76.6112665379,77.2497570620,5.9501059259,240.9792900000,13.2484028793,16.6377323034,1.2428185576,7.2265017108,25.2163196185,34.9206243619,45.6478749828,23.1321250172,57.2727445900,48.3000000000,14.3695058111,0.5000000000,76.0270708824,2.4921496817,78.0314470549,2.9921496817,77.6965078998,2.3181297287,27.8175567444,80.4861551119,1027.8512277573,2.0709399247,2238.9281869613,4.6919371388,0.4038632017,0.8740355586,3.3812568687,7.3176727255,66.1276156075,21.7364963644,0.0015899693,0.0053833497,1.7521003444,0.0073371361,443.5946311621,430.3751204731,51.2188851339,2.4150000000,616.7999998800,1.2600880450,25.0000000000,496.6140172762,0.0063780119,2.3252371388,22.7719270584
8820.0000000000,600.0000000000,77.6786676810,37.2844045203,30.0575152926,70.4501783260,56.7462323406,55.2803841560,53.7070274197,51.5260546445,51.0401818542,1.7864505780,1.8881046939,1.7864505780,2.4925572631,32.3035421296,2125.6934572609,27548.9872061014,1607.8858075165,20838.2000654140,4.2158259332,75.6405304831,567.6964578704,73.1680983527,567.6964578704,32.3035421296,600.0000000000,1.8881046939,37.2844045203,1.7864505780,36.6172758972,4471.0427851760,99.1308312746,600.0000000000,36.6172758972,30.0575152926,31.9235645876,1.7864505780,4942.8511507699,99.7241354770,600.0000000000,77.6986636805,77.2588942697,70.4501783260,77.6786676810,1.7864505780,75.8796122771,78.8499033889,33.6146748151,3780.0080532728,7.3596408673,937.0927216720,0.3400000000,76.0479894431,214.1990035003,75.8796122771,29.1622345070,0.3400000000,78.8499033889,134.8327636324,78.7439914142,29.3684336065,76.0479894431,0.3400000000,18.1941937111,-8.6404151871,76.0479894431,69.2496553761,4.0010802764,23.7204102046,8.5016538936,-19.4578729492,39.4196561869,0.2266000000,76.0479894431,78.7531695915,54.8981187938,2294.4303889591,4.7552497120,937.0927216720,0.2266000000,76.0479894431,77.6957508938,39.6591342312,1397.3771549486,13.7495531098,484.4611910688,1.0390821303,2.7862757933,937.0927216720,4.5277561931,2.4916968651,2.0360593280,0.0806357550,2.4110611101,78.0298986435,78.0298986435,77.2588942697,57.1909604838,77.2588942697,76.6094601370,77.2482085474,5.9501059259,240.9792900000,13.2484028793,16.6377323034,1.2428185576,7.1911431004,25.4686189784,34.9206243619,45.6478749828,23.1321250172,57.2727445900,49.0000000000,14.5777595185,0.5000000000,76.0479894431,2.4916968651,78.0298986435,2.9916968651,77.6986636805,2.3191007408,27.8292088897,80.5905314317,1030.1232217398,2.1069551502,2242.7707337405,4.7703680120,0.4043869409,0.8881800926,3.3856417613,7.4360947625,66.0929440496,21.7135081797,0.0015942047,0.0053854034,1.7562192097,0.0073644682,443.7732640770,436.3766129136,51.2202056062,2.4500000000,616.7999998800,1.2635589028,25.0000000000,503.6492244453,0.0064003715,2.3693680120,23.0188675520
8946.0000000000,600.0000000000,77.6807576880,37.2851630276,30.0574666258,70.4513647946,56.7475893704,55.2812309129,53.7073257104,51.5266316429,51.0408207256,1.7997027419,1.9020957341,1.7997027419,2.4922070023,32.2990027496,2125.4227631015,27545.4790097951,1607.4345328238,20832.3515453966,4.2147667822,75.6289318403,567.7009972504,74.2986425292,567.7009972504,32.2990027496,600.0000000000,1.9020957341,37.2851630276,1.7997027419,36.6180807499,4470.8833092546,99.1316723388,600.0000000000,36.6180807499,30.0574666258,31.9234959707,1.7997027419,4942.7056399610,99.7243847868,600.0000000000,77.7007380636,77.2609186487,70.4513647946,77.6807576880,1.7997027419,75.8995582089,78.8805172312,33.6772402043,3793.6087317471,7.4921833765,938.7172436385,0.3400000000,76.0680011145,214.2837768994,75.8995582089,29.1636936702,0.3400000000,78.8805172312,134.9101525679,78.7745452664,29.3706516841,76.0680011145,0.3400000000,18.2078777444,-8.6370925273,76.0680011145,69.2723236115,4.0075719687,23.7177796254,8.6418072946,-19.7602281227,40.0566964016,0.2266000000,76.0680011145,78.7790683918,54.9227018892,2299.4371749433,4.8356439333,938.7172436385,0.2266000000,76.0680011145,77.7204802150,39.7040826544,1401.3861043493,13.7477539412,485.2375385897,1.0560520968,2.8352553852,938.7172436385,4.5277552717,2.4912673765,2.0364878952,0.0812522647,2.4100151118,78.0284300979,78.0284300979,77.2609186487,57.2340837680,77.2609186487,76.6077468118,77.2467398981,5.9501059259,240.9792900000,13.2484028793,16.6377323034,1.2428185576,7.1573312595,25.7197080746,34.9206243619,45.6478749828,23.1321250172,57.2727445900,49.7000000000,14.7860132259,0.5000000000,76.0680011145,2.4912673765,78.0284300979,2.9912673765,77.7007380636,2.3200183987,27.8402207839,80.6891860197,1032.2727838852,2.1430477360,2246.4047536573,4.8489296957,0.4048819696,0.9023424509,3.3897862816,7.5546660290,66.0589169236,21.6905755577,0.0015984300,0.0053874526,1.7603264595,0.0073917921,443.9514732491,442.3717638735,51.2215233453,2.4850000000,616.7999998800,1.2670225766,25.0000000000,510.6777607824,0.0064227441,2.4136296957,23.2656103829
9072.0000000000,600.0000000000,77.6827647909,37.2859153775,30.0574178811,70.4524742102,56.7489028287,55.2820332147,53.7075786189,51.5271679511,51.0414199851,1.8129839318,1.9161169112,1.8129839318,2.4918495022,32.2943695491,2125.1473512016,27541.9096715722,1606.9782411292,20826.4380050347,4.2136993147,75.6172620322,567.7056304509,75.4290261766,567.7056304509,32.2943695491,600.0000000000,1.9161169112,37.2859153775,1.8129839318,36.6188860943,4470.7226581255,99.1325144403,600.0000000000,36.6188860943,30.0574178811,31.9234268481,1.8129839318,4942.5543802217,99.7246351410,600.0000000000,77.7027294461,77.2628638841,70.4524742102,77.6827647909,1.8129839318,75.9185992573,78.9096002253,33.7358357946,3806.4117630048,7.6251878395,940.2493602995,0.3400000000,76.0871049203,214.3647047147,75.9185992573,29.1650865669,0.3400000000,78.9096002253,134.9836720766,78.8035712700,29.3727586945,76.0871049203,0.3400000000,18.2208540950,-8.6340268974,76.0871049203,69.2938796967,4.0136917493,23.7152913233,8.7821813439,-20.0624715376,40.6942030762,0.2266000000,76.0871049203,78.8037190145,54.9457030415,2304.1547312631,4.9162082904,940.2493602995,0.2266000000,76.0871049203,77.7440279295,39.7462060719,1405.1625657387,13.7460435727,485.9690462148,1.0730484443,2.8843711895,940.2493602995,4.5277543515,2.4908607834,2.0368935681,0.0818446675,2.4090161159,78.0270399287,78.0270399287,77.2628638841,57.2756664224,77.2628638841,76.6061248394,77.2453496254,5.9501059259,240.9792900000,13.2484028793,16.6377323034,1.2428185576,7.1250648164,25.9696410192,34.9206243619,45.6478749828,23.1321250172,57.2727445900,50.4000000000,14.9942669333,0.5000000000,76.0871049203,2.4908607834,78.0270399287,2.9908607834,77.7027294461,2.3208828520,27.8505942241,80.7821326774,1034.2998575642,2.1792133960,2249.8303977551,4.9276148941,0.4053483571,0.9165216299,3.3936910094,7.6733781225,66.0255315720,21.6676983254,0.0016026450,0.0053894971,1.7644221439,0.0074191078,444.1292599648,448.3605886748,51.2228383593,2.5200000000,616.7999998800,1.2704790876,25.0000000000,517.6996468212,0.0064451286,2.4580148941,23.5121501970
